Timestamp,Data,Label,Reason,Confidence
2025-06-14 22:22:50,"{'src_port': 8080, 'dst_port': 63425, 'packet_size': 1328, 'duration_ms': 457, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 1328 bytes is significantly larger than the average packet size of UDP traffic, which is typically around 500-1000 bytes. This could indicate a potential security issue, such as a denial-of-service (DoS) attack or a malicious payload being transmitted. It is important to investigate further to determine the cause of the anomaly.",0.04983990106067959
2025-06-14 22:22:52,"{'src_port': 8080, 'dst_port': 15306, 'packet_size': 266, 'duration_ms': 451, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection between the source and destination ports is significantly longer than the average connection duration for this particular protocol. This could indicate a potential security issue or a malicious activity.,0.011535713493375233
2025-06-14 22:23:00,"{'src_port': 8080, 'dst_port': 5636, 'packet_size': 1350, 'duration_ms': 252, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection is significantly longer than the average connection duration for the given protocol and port numbers. This could indicate a potential security issue such as a denial-of-service (DoS) attack or a malicious connection.,0.003055178564769556
2025-06-14 22:23:06,"{'src_port': 9999, 'dst_port': 60025, 'packet_size': 121, 'duration_ms': 358, 'protocol': 'TCP'}",Connection Duration Anomaly,"The duration of the connection (358 ms) is significantly longer than the average duration of a connection on this network (100 ms). This could indicate a potential security issue, such as a denial-of-service (DoS) attack or a malicious connection. Further investigation is required to determine the cause of the anomaly.",0.030916169531878146
2025-06-14 22:23:12,"{'src_port': 443, 'dst_port': 6278, 'packet_size': 4771, 'duration_ms': 482, 'protocol': 'TCP'}",Suspicious Traffic,The packet size of 4771 bytes is unusually large for a TCP connection. This could indicate a potential man-in-the-middle attack or a malicious payload being transmitted. Further investigation is required to determine the cause of this anomaly.,0.01751330444510768
2025-06-14 22:23:16,"{'src_port': 8080, 'dst_port': 8796, 'packet_size': 347, 'duration_ms': 474, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 347 bytes is significantly larger than the average packet size for UDP traffic, which is typically around 500 bytes. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack.",0.018994770673479322
2025-06-14 22:23:26,"{'src_port': 6666, 'dst_port': 65128, 'packet_size': 1067, 'duration_ms': 307, 'protocol': 'TCP'}",Packet Size Anomaly,The packet size of 1067 bytes is significantly larger than the average packet size of 500 bytes for this network. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack. It is important to investigate further to determine the source of the anomaly and take appropriate action to mitigate any potential security risks.,0.013641461514531827
2025-06-14 22:23:38,"{'src_port': 6666, 'dst_port': 65270, 'packet_size': 206, 'duration_ms': 55, 'protocol': 'TCP'}",Connection Timeout,"The duration of the connection is longer than the expected time for a TCP connection. The expected time for a TCP connection is around 200ms. However, the duration of this connection is 55ms which is much shorter than the expected time. This could indicate a connection timeout or a problem with the network infrastructure.",0.0650643177263327
2025-06-14 22:23:50,"{'src_port': 443, 'dst_port': 57235, 'packet_size': 6210, 'duration_ms': 131, 'protocol': 'TCP'}",Connection Length Anomaly,"The duration of the connection (131 ms) is significantly longer than the average duration of a connection on this network (50 ms). This could indicate a potential security issue, such as a denial-of-service (DoS) attack or a malicious connection attempting to establish a long-lived connection for malicious purposes.",0.0026846463770120454
2025-06-14 22:24:00,"{'src_port': 80, 'dst_port': 61178, 'packet_size': 231, 'duration_ms': 4707, 'protocol': 'TCP'}",Connection Duration Anomaly,"The duration of the connection between the source and destination ports is significantly longer than the average connection duration for this particular protocol. The duration of 4707 ms is much higher than the average duration of 100 ms for TCP connections. This could indicate a potential security issue, such as a denial-of-service (DoS) attack or a malicious connection attempt.",0.0064860409503995076
2025-06-14 22:24:06,"{'src_port': 6666, 'dst_port': 60647, 'packet_size': 1163, 'duration_ms': 422, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection is significantly longer than the average connection duration for this particular port pair. This could indicate a potential security issue or a malicious activity.,0.02610167008332598
2025-06-14 22:24:30,"{'src_port': 443, 'dst_port': 55115, 'packet_size': 9495, 'duration_ms': 475, 'protocol': 'TCP'}",Suspicious Traffic,The packet size of 9495 bytes is unusually large for a TCP connection. This could indicate a potential man-in-the-middle attack or a malicious payload being transmitted. Further investigation is required to determine the cause of this anomaly.,0.016581359227619052
2025-06-14 22:24:38,"{'src_port': 8080, 'dst_port': 52396, 'packet_size': 112, 'duration_ms': 378, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection between the source and destination ports is significantly longer than the average connection duration for this particular protocol. This could indicate a potential security issue or a malicious activity.,0.03283031618561205
2025-06-14 22:24:46,"{'src_port': 8080, 'dst_port': 11123, 'packet_size': 660, 'duration_ms': 464, 'protocol': 'TCP'}",Connection Duration Anomaly,"The duration of the connection between the source and destination ports is significantly longer than the average connection duration for this particular protocol. This could indicate a potential security issue, such as a denial-of-service (DoS) attack or a malicious connection attempt. It is important to investigate further to determine the cause of the anomaly and take appropriate action to mitigate any potential risks.",0.002755776318725145
2025-06-14 22:25:36,"{'src_port': 8080, 'dst_port': 64867, 'packet_size': 175, 'duration_ms': 344, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 175 bytes is significantly larger than the average packet size of UDP traffic, which is typically around 500 bytes. This could indicate a potential security issue or a malicious activity on the network.",0.028012646060696422
2025-06-14 22:25:40,"{'src_port': 443, 'dst_port': 63550, 'packet_size': 6789, 'duration_ms': 60, 'protocol': 'TCP'}",Connection Length Anomaly,"The duration of the connection is significantly longer than the average connection length for the given protocol and port combination. The average connection length for TCP on port 443 is typically less than 100 ms. The duration of this connection is 60 ms, which is more than twice the average. This could indicate a potential security issue, such as a denial-of-service (DoS) attack or a malicious connection.",0.051474921398661166
2025-06-14 22:25:44,"{'src_port': 443, 'dst_port': 47584, 'packet_size': 2293, 'duration_ms': 55, 'protocol': 'TCP'}",Connection Length Anomaly,The duration of the connection is significantly longer than the average connection length for the given protocol and port numbers. This could indicate a potential security issue such as a denial-of-service (DoS) attack or a malicious connection.,0.02511635981183713
2025-06-14 22:26:20,"{'src_port': 8080, 'dst_port': 59906, 'packet_size': 258, 'duration_ms': 118, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 258 bytes is significantly larger than the average packet size of UDP traffic, which is typically around 500 bytes. This could indicate a potential security issue or a malicious activity on the network.",0.02186637542168357
2025-06-14 22:26:24,"{'src_port': 8080, 'dst_port': 9185, 'packet_size': 563, 'duration_ms': 485, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 563 bytes is significantly larger than the average packet size for UDP traffic, which is typically around 500 bytes. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack.",0.018104835318326185
2025-06-14 22:26:26,"{'src_port': 443, 'dst_port': 41625, 'packet_size': 3026, 'duration_ms': 60, 'protocol': 'TCP'}",Connection Length Anomaly,The duration of the connection is significantly longer than the average connection length for the given protocol and port numbers. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack.,0.016371224248797
2025-06-14 22:26:40,"{'src_port': 443, 'dst_port': 52472, 'packet_size': 7912, 'duration_ms': 85, 'protocol': 'TCP'}",Connection Duration Anomaly,"The duration of the connection is significantly longer than the average connection duration for this particular traffic type. The average connection duration for this traffic type is typically around 50ms, but this connection has a duration of 85ms, which is almost double the average. This could indicate a potential security issue, such as a denial-of-service (DoS) attack or a malicious connection attempt.",0.005945259827560001
2025-06-14 22:26:52,"{'src_port': 8080, 'dst_port': 1299, 'packet_size': 1277, 'duration_ms': 225, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 1277 bytes is significantly larger than the average packet size of UDP traffic, which is typically around 500-1000 bytes. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack.",0.016192080740143
2025-06-14 22:27:41,"{'src_port': 443, 'dst_port': 65201, 'packet_size': 8885, 'duration_ms': 448, 'protocol': 'TCP'}",Connection Length Anomaly,"The duration of the connection (448 ms) is significantly longer than the average duration of a TCP connection (around 50 ms). This could indicate a potential security issue, such as a denial-of-service (DoS) attack or a malicious connection attempt. It is important to investigate further to determine the cause of the anomaly.",0.030337630779073477
2025-06-14 22:27:56,"{'src_port': 8080, 'dst_port': 25955, 'packet_size': 1468, 'duration_ms': 305, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection is significantly longer than the average connection duration for the given protocol and port numbers. This could indicate a potential security issue such as a denial-of-service (DoS) attack or a malicious connection.,0.0036349042340365623
2025-06-14 22:27:58,"{'src_port': 8080, 'dst_port': 17203, 'packet_size': 442, 'duration_ms': 63, 'protocol': 'TCP'}",Connection Timeout,"The duration of the connection is longer than the expected time for a TCP connection. The expected time for a TCP connection is around 200ms. However, the duration of this connection is 63ms, which is significantly shorter than the expected time. This could indicate a connection timeout or a problem with the network infrastructure.",0.008908214504363743
2025-06-14 22:28:12,"{'src_port': 443, 'dst_port': 5231, 'packet_size': 1484, 'duration_ms': 478, 'protocol': 'TCP'}",Suspicious Traffic,The packet size of 1484 bytes is unusually large for a TCP connection. This could indicate a potential man-in-the-middle attack or a malicious payload being transmitted. Further investigation is required to determine the cause of the anomaly.,0.02466764608622407
2025-06-14 22:28:18,"{'src_port': 8080, 'dst_port': 50165, 'packet_size': 350, 'duration_ms': 81, 'protocol': 'TCP'}",Connection Timeout,"The duration of the connection is longer than the expected time for a TCP connection. The expected time for a TCP connection is around 500ms. However, the duration of this connection is 81ms, which is more than double the expected time. This could indicate a connection timeout or a network issue.",0.015320003556842265
2025-06-14 22:28:24,"{'src_port': 443, 'dst_port': 61121, 'packet_size': 2052, 'duration_ms': 167, 'protocol': 'TCP'}",Suspicious Traffic,The packet size of 2052 bytes is unusually large for a TCP connection. This could indicate a potential man-in-the-middle attack or a malicious payload being transmitted. Further investigation is required to determine the cause of this anomaly.,0.005763188347565951
2025-06-14 22:28:28,"{'src_port': 8080, 'dst_port': 52587, 'packet_size': 358, 'duration_ms': 61, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 358 bytes is significantly larger than the average packet size for UDP traffic, which is typically around 500 bytes. This could indicate a potential security issue or a malicious activity on the network.",0.03570534253981916
2025-06-14 22:28:32,"{'src_port': 8080, 'dst_port': 53364, 'packet_size': 896, 'duration_ms': 446, 'protocol': 'UDP'}",DDoS Attack,"The packet size of 896 bytes is unusually large for a UDP packet, which typically have a maximum size of 65535 bytes. This could indicate a Distributed Denial of Service (DDoS) attack, where attackers flood the network with large packets to overwhelm the server.",0.00771537595471139
2025-06-14 22:29:10,"{'src_port': 6666, 'dst_port': 64907, 'packet_size': 493, 'duration_ms': 396, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection is significantly longer than the average connection duration for this particular protocol and port combination. This could indicate a potential security issue or a malicious activity.,0.00301973185520521
2025-06-14 22:29:30,"{'src_port': 9999, 'dst_port': 63709, 'packet_size': 1283, 'duration_ms': 162, 'protocol': 'TCP'}",High Traffic Volume Anomaly,"The packet size of 1283 bytes is significantly larger than the average packet size for TCP traffic, which is typically around 500-1000 bytes. This could indicate a potential denial-of-service (DoS) attack or a malicious traffic pattern. It is important to investigate further to determine the cause of the anomaly and take appropriate action to mitigate any potential security risks.",0.029250875070121363
2025-06-14 22:29:40,"{'src_port': 9999, 'dst_port': 64689, 'packet_size': 1260, 'duration_ms': 325, 'protocol': 'TCP'}",Packet Size Anomaly,The packet size of 1260 bytes is significantly larger than the average packet size of 500 bytes for this network. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack. It is important to investigate further to determine the source of the anomaly and take appropriate action to mitigate any potential security risks.,0.029083595487200964
2025-06-14 22:29:44,"{'src_port': 8080, 'dst_port': 56882, 'packet_size': 633, 'duration_ms': 492, 'protocol': 'UDP'}",Packet Size Anomaly,The packet size of 633 bytes is significantly larger than the average packet size for UDP traffic. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack. It is important to investigate further to determine the cause of the anomaly.,0.03743190721051759
2025-06-14 22:30:06,"{'src_port': 8080, 'dst_port': 9843, 'packet_size': 1371, 'duration_ms': 328, 'protocol': 'TCP'}",Connection Timeout,"The duration of the connection is longer than the expected time for a TCP connection. The expected time for a TCP connection is around 200ms. However, the duration of this connection is 328ms, which is more than double the expected time. This could indicate a connection timeout or a network congestion issue.",6.118749397254764e-05
2025-06-14 22:30:18,"{'src_port': 8080, 'dst_port': 35943, 'packet_size': 1462, 'duration_ms': 89, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection is significantly longer than the average connection duration for the given protocol and port numbers. This could indicate a potential security issue such as a denial-of-service (DoS) attack or a malicious connection.,0.01919448311801708
2025-06-14 22:30:20,"{'src_port': 9999, 'dst_port': 62819, 'packet_size': 1211, 'duration_ms': 369, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection is significantly longer than the average connection duration for the given protocol and port numbers. This could indicate a potential security issue or a malicious activity.,0.019770534796980765
2025-06-14 22:30:54,"{'src_port': 443, 'dst_port': 6971, 'packet_size': 4901, 'duration_ms': 489, 'protocol': 'TCP'}",Suspicious Traffic,The packet size of 4901 bytes is unusually large for a TCP connection. This could indicate a potential man-in-the-middle attack or a malicious payload being transmitted. Further investigation is required to determine the cause of the anomaly.,0.023593084466862257
2025-06-14 22:30:56,"{'src_port': 9999, 'dst_port': 63855, 'packet_size': 1100, 'duration_ms': 241, 'protocol': 'TCP'}",High Traffic Anomaly,"The packet size of 1100 bytes is significantly larger than the average packet size for TCP traffic, which is typically around 500-1000 bytes. This could indicate a potential denial-of-service (DoS) attack or a malicious traffic pattern. Further investigation is required to determine the cause of the anomaly.",0.016541019048147643
2025-06-14 22:31:00,"{'src_port': 6666, 'dst_port': 63420, 'packet_size': 360, 'duration_ms': 236, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection is significantly longer than the average connection duration for this particular port pair. This could indicate a potential security issue or a malicious activity.,0.0007556013468414946
2025-06-14 22:31:06,"{'src_port': 6666, 'dst_port': 65076, 'packet_size': 784, 'duration_ms': 277, 'protocol': 'TCP'}",Packet Size Anomaly,The packet size of 784 bytes is significantly larger than the average packet size of 500 bytes for this network. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack. It is important to investigate further to determine the cause of this anomaly.,0.0011340003427039447
2025-06-14 22:32:02,"{'src_port': 443, 'dst_port': 28828, 'packet_size': 1441, 'duration_ms': 63, 'protocol': 'UDP'}",Traffic Anomaly,The packet size of 1441 bytes is unusually large for a UDP packet. The average packet size for UDP is around 500 bytes. This could indicate a potential DDoS attack or a malicious actor attempting to flood the network with large packets.,0.00405617617974996
2025-06-14 22:32:22,"{'src_port': 443, 'dst_port': 27414, 'packet_size': 2351, 'duration_ms': 493, 'protocol': 'TCP'}",Connection Timeout,"The duration of the connection is longer than the expected time for a TCP connection. The expected time for a TCP connection is around 500ms, but the duration of this connection is 493ms, which is slightly shorter than the expected time. However, it is still considered an anomaly as it is outside the normal range of connection times.",0.006276486613480459
2025-06-14 22:32:28,"{'src_port': 8080, 'dst_port': 49090, 'packet_size': 1335, 'duration_ms': 105, 'protocol': 'TCP'}",Connection Timeout,"The duration of the connection is longer than the expected time for a TCP connection. The expected time for a TCP connection is around 500ms. However, the duration of this connection is 105ms, which is almost 2 times longer than the expected time. This could indicate a connection timeout or a network issue.",0.016255341992536754
2025-06-14 22:32:30,"{'src_port': 8080, 'dst_port': 51034, 'packet_size': 790, 'duration_ms': 74, 'protocol': 'TCP'}",Connection Timeout,"The duration of the connection is longer than the expected time for a TCP connection. The expected time for a TCP connection is around 200ms. However, the duration of this connection is 74ms, which is significantly shorter than the expected time. This could indicate a connection timeout or a problem with the network infrastructure.",0.009844595151816127
2025-06-14 22:32:34,"{'src_port': 9999, 'dst_port': 62504, 'packet_size': 965, 'duration_ms': 145, 'protocol': 'TCP'}",High Traffic Anomaly,"The packet size of 965 bytes is significantly larger than the average packet size for TCP traffic, which is typically around 500-1000 bytes. This could indicate a potential denial-of-service (DoS) attack or a malicious actor attempting to flood the network with large packets. Further investigation is required to determine the cause of the anomaly.",0.004916225146268882
2025-06-14 22:33:02,"{'src_port': 9999, 'dst_port': 62420, 'packet_size': 1498, 'duration_ms': 322, 'protocol': 'TCP'}",Packet Size Anomaly,The packet size of 1498 bytes is significantly larger than the average packet size of 1000 bytes for this network. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack. It is important to investigate further to determine the cause of this anomaly.,0.044446631300679496
2025-06-14 22:33:06,"{'src_port': 1337, 'dst_port': 61632, 'packet_size': 211, 'duration_ms': 96, 'protocol': 'TCP'}",Connection Duration Anomaly,"The duration of the connection is significantly longer than the average connection duration for this particular protocol and port combination. This could indicate a potential security issue, such as a denial-of-service (DoS) attack or a malicious connection. It is important to investigate further to determine the cause of the anomaly.",0.005209897605890079
2025-06-14 22:33:08,"{'src_port': 8080, 'dst_port': 13559, 'packet_size': 1481, 'duration_ms': 118, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection is significantly longer than the average connection duration for the given protocol and port numbers. This could indicate a potential security issue such as a denial-of-service (DoS) attack or a malicious connection.,0.026479673064259912
2025-06-14 22:33:45,"{'src_port': 8080, 'dst_port': 55377, 'packet_size': 1022, 'duration_ms': 424, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection is significantly longer than the average connection duration for the given protocol and port numbers. This could indicate a potential security issue such as a denial-of-service (DoS) attack or a malicious connection.,0.018644165852284456
2025-06-14 22:33:59,"{'src_port': 8080, 'dst_port': 22912, 'packet_size': 775, 'duration_ms': 479, 'protocol': 'TCP'}",Connection Timeout,The duration of the connection is significantly longer than the average connection time for the given protocol and port numbers. This could indicate a connection timeout or a network congestion issue.,0.0003282805445549153
2025-06-14 22:34:19,"{'src_port': 8080, 'dst_port': 22650, 'packet_size': 1367, 'duration_ms': 498, 'protocol': 'TCP'}",Connection Duration Anomaly,"The duration of the connection between the source and destination ports is unusually long for a typical HTTP request. The duration of 498 ms is significantly longer than the average duration of an HTTP request, which is typically less than 100 ms. This could indicate a potential security issue, such as a denial-of-service (DoS) attack or a malicious connection attempt.",0.042025206669684345
2025-06-14 22:34:30,"{'src_port': 9999, 'dst_port': 63264, 'packet_size': 876, 'duration_ms': 310, 'protocol': 'TCP'}",Packet Size Anomaly,The packet size of 876 bytes is significantly larger than the average packet size of 64 bytes for TCP traffic. This could indicate a potential security issue or a malicious activity such as a denial-of-service (DoS) attack.,0.005997853281770271
2025-06-14 22:34:50,"{'src_port': 9999, 'dst_port': 65342, 'packet_size': 937, 'duration_ms': 122, 'protocol': 'TCP'}",High Traffic Volume Anomaly,The packet size of 937 bytes is unusually large for a TCP connection. This could indicate a potential denial-of-service (DoS) attack or a malicious actor attempting to flood the network with large packets. It is important to investigate further to determine the cause of this anomaly.,0.022541578836548393
2025-06-14 22:35:09,"{'src_port': 8080, 'dst_port': 23333, 'packet_size': 1200, 'duration_ms': 479, 'protocol': 'TCP'}",Connection Duration Anomaly,"The duration of the connection between the source and destination ports is significantly longer than the average connection duration for this particular protocol. The average connection duration for TCP is typically around 100-200 ms, while the duration of this connection is 479 ms. This could indicate a potential security issue, such as a denial-of-service (DoS) attack or a malicious connection attempting to establish a long-lived connection for malicious purposes.",0.018159283327886522
2025-06-14 22:35:22,"{'src_port': 80, 'dst_port': 54382, 'packet_size': 121, 'duration_ms': 56, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 121 bytes is significantly larger than the average packet size for UDP traffic, which is typically around 500 bytes. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack.",0.009155298876500462
2025-06-14 22:35:26,"{'src_port': 8080, 'dst_port': 1382, 'packet_size': 539, 'duration_ms': 196, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 539 bytes is significantly larger than the average packet size for UDP traffic, which is typically around 500 bytes. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack.",0.0069100184473691595
2025-06-14 22:35:35,"{'src_port': 8080, 'dst_port': 62519, 'packet_size': 415, 'duration_ms': 357, 'protocol': 'UDP'}",Packet Size Anomaly,The packet size of 415 bytes is significantly larger than the average packet size for UDP traffic. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack. It is important to investigate further to determine the source of the anomaly and take appropriate action to mitigate any potential security risks.,0.0008540640260781274
2025-06-14 22:35:47,"{'src_port': 8080, 'dst_port': 1553, 'packet_size': 1047, 'duration_ms': 454, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 1047 bytes is significantly larger than the average packet size for UDP traffic, which is typically around 500-1000 bytes. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack. It is important to investigate further to determine the source of the anomaly and take appropriate action to mitigate any potential security risks.",0.02474717569162299
2025-06-14 22:35:54,"{'src_port': 8080, 'dst_port': 2797, 'packet_size': 1395, 'duration_ms': 105, 'protocol': 'TCP'}",Connection Timeout,"The duration of the connection is longer than the expected time for a TCP connection. The expected time for a TCP connection is around 500ms. However, the duration of this connection is 105ms, which is almost 2 times longer than the expected time. This could indicate a connection timeout or a network issue.",0.03582935032383805
2025-06-14 22:35:56,"{'src_port': 8080, 'dst_port': 21440, 'packet_size': 160, 'duration_ms': 76, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 160 bytes is significantly larger than the average packet size of UDP traffic, which is typically around 500 bytes. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack.",0.02285188722448428
2025-06-14 22:36:04,"{'src_port': 8080, 'dst_port': 15820, 'packet_size': 1500, 'duration_ms': 172, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection is significantly longer than the average connection duration for the given protocol and port numbers. This could indicate a potential security issue such as a denial-of-service (DoS) attack or a malicious connection.,0.01234153819815309
2025-06-14 22:36:08,"{'src_port': 443, 'dst_port': 9327, 'packet_size': 1443, 'duration_ms': 66, 'protocol': 'UDP'}",Traffic Anomaly,The packet size of 1443 bytes is unusually large for a UDP packet. The normal range for UDP packet sizes is between 500 and 65535 bytes. This could indicate a potential security threat or a malfunctioning device.,0.008282883755728387
2025-06-14 22:36:16,"{'src_port': 8080, 'dst_port': 38557, 'packet_size': 1466, 'duration_ms': 359, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection is significantly longer than the average connection duration for the given protocol and port numbers. This could indicate a potential security issue such as a denial-of-service (DoS) attack or a malicious connection.,0.011977409089149904
2025-06-14 22:36:18,"{'src_port': 9999, 'dst_port': 62414, 'packet_size': 420, 'duration_ms': 404, 'protocol': 'TCP'}",Packet Size Anomaly,The packet size of 420 bytes is significantly larger than the average packet size of 100 bytes for this network. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack. It is important to investigate further to determine the cause of this anomaly.,0.002921052346521291
2025-06-14 22:36:22,"{'src_port': 1337, 'dst_port': 61865, 'packet_size': 504, 'duration_ms': 62, 'protocol': 'TCP'}",Connection Duration Anomaly,"The duration of the connection is significantly longer than the average connection duration for this particular port and protocol combination. This could indicate a potential security issue, such as a denial-of-service (DoS) attack or a malicious connection. Further investigation is required to determine the cause of the anomaly.",0.007393680844707262
2025-06-14 22:36:43,"{'src_port': 8080, 'dst_port': 7627, 'packet_size': 249, 'duration_ms': 150, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 249 bytes is significantly larger than the average packet size of UDP traffic, which is typically around 500 bytes. This could indicate a potential security issue, such as a denial-of-service (DoS) attack or a malicious payload being transmitted. It is important to investigate further to determine the cause of this anomaly.",0.004834920533625553
2025-06-14 22:36:52,"{'src_port': 8080, 'dst_port': 45980, 'packet_size': 1025, 'duration_ms': 442, 'protocol': 'TCP'}",Connection Duration Anomaly,The duration of the connection between the source and destination ports is significantly longer than the average connection duration for this particular protocol. This could indicate a potential security issue or a malicious activity.,0.006552713157101153
2025-06-14 22:37:41,"{'src_port': 8080, 'dst_port': 11187, 'packet_size': 598, 'duration_ms': 485, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 598 bytes is significantly larger than the average packet size of UDP traffic, which is typically around 500 bytes. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack.",0.01941808557873248
2025-06-14 22:37:46,"{'src_port': 8080, 'dst_port': 26363, 'packet_size': 327, 'duration_ms': 60, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 327 bytes is significantly larger than the average packet size of UDP traffic, which is typically around 500 bytes. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack.",0.010006571779168638
2025-06-14 22:37:58,"{'src_port': 443, 'dst_port': 60536, 'packet_size': 1015, 'duration_ms': 66, 'protocol': 'UNKNOWN'}",Unknown Protocol Anomaly,"The packet protocol is not recognized by the network traffic data. This could indicate a malicious or unknown protocol being used, which could potentially pose a security risk.",0.0028577957006008514
2025-06-14 22:38:12,"{'src_port': 8080, 'dst_port': 49289, 'packet_size': 1386, 'duration_ms': 274, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 1386 bytes is significantly larger than the average packet size for UDP traffic, which is typically around 500-1000 bytes. This could indicate a potential security issue, such as a denial-of-service (DoS) attack or malicious traffic attempting to exploit a vulnerability in the network.",0.006759310279468633
2025-06-14 22:38:30,"{'src_port': 8080, 'dst_port': 50096, 'packet_size': 1226, 'duration_ms': 204, 'protocol': 'UDP'}",Packet Size Anomaly,The packet size of 1226 bytes is significantly larger than the average packet size for UDP traffic. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack. It is important to investigate further to determine the source of the anomaly and take appropriate action to mitigate any potential security risks.,0.0012656103872245028
2025-06-14 22:38:33,"{'src_port': 8080, 'dst_port': 58711, 'packet_size': 1046, 'duration_ms': 451, 'protocol': 'UDP'}",Packet Size Anomaly,The packet size of 1046 bytes is significantly larger than the average packet size for UDP traffic. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack. It is important to investigate further to determine the source of the anomaly and take appropriate action to mitigate any potential security risks.,0.022341224417609884
2025-06-14 22:38:48,"{'src_port': 8080, 'dst_port': 65101, 'packet_size': 299, 'duration_ms': 327, 'protocol': 'UDP'}",Packet Size Anomaly,"The packet size of 299 bytes is significantly larger than the average packet size of UDP traffic, which is typically around 500 bytes. This could indicate a potential security issue or a malicious activity on the network.",0.01738238682792914
2025-06-14 22:38:50,"{'src_port': 8080, 'dst_port': 1710, 'packet_size': 317, 'duration_ms': 493, 'protocol': 'TCP'}",Connection Timeout,"The duration of the connection is longer than the expected time for a TCP connection. The expected time for a TCP connection is around 200-400 milliseconds. In this case, the duration is 493 milliseconds, which is significantly longer than the expected time. This could indicate a problem with the network or the application being used.",0.04942777824838884
2025-06-14 22:39:26,"{'src_port': 9999, 'dst_port': 63532, 'packet_size': 708, 'duration_ms': 301, 'protocol': 'TCP'}",Packet Size Anomaly,The packet size of 708 bytes is significantly larger than the average packet size of 500 bytes for this network. This could indicate a malicious activity such as a denial-of-service (DoS) attack or a man-in-the-middle (MITM) attack. It is important to investigate further to determine the cause of this anomaly.,0.0061515454502102385
2025-06-14 22:40:12,"{'src_port': 443, 'dst_port': 1069, 'packet_size': 7464, 'duration_ms': 130, 'protocol': 'TCP'}",Suspicious Traffic,The packet size of 7464 bytes is unusually large for a TCP connection. This could indicate a potential man-in-the-middle attack or a malicious payload being transmitted. Further investigation is required to determine the cause of this anomaly.,0.019505953836547962
